httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
1.441679s,H2C,64.233.173.149,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4c0005c7639fa72278,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:09:00.479143878Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6ecc30846a8d003b,"'2026-05-25T03:08:58.933091Z","'projects/mempan-cac51/traces/a1b32586b902df1b71b85b99b3de3061",
2.082625s,H2C,64.233.173.162,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4d00002b9e8ee4b00d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:09:01.146385815Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6ad07796fa3f37ac,"'2026-05-25T03:08:58.922894Z","'projects/mempan-cac51/traces/f25cd5c3679bd085d208bdedea6cf259",
2.174532s,H2C,192.178.8.66,POST,1200,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.77.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4d00017cd00a878e42,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:09:01.146385815Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,5192054afa175cd1,"'2026-05-25T03:08:58.918066Z","'projects/mempan-cac51/traces/a686301daa83ba821c6426cd5ac6ad01",
2.085049s,H2C,64.233.173.170,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4d0000127d86818f00,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:09:01.146385815Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,39380dc8e60090d2,"'2026-05-25T03:08:58.911701Z","'projects/mempan-cac51/traces/211c81f69a762e55dbf553d5266bf3f8",
2.087479s,H2C,64.233.173.161,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4c0001cc7fa1301344,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:09:00.150548217Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7b90ad9b2f3bf1fb,"'2026-05-25T03:08:58.026192Z","'projects/mempan-cac51/traces/d8a1e52cdcc2d778586b893c61d54a02",
2.155654s,H2C,64.233.173.169,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4700066393b12dbae2,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:55.483503748Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,90494c43baab15c8,"'2026-05-25T03:08:53.258672Z","'projects/mempan-cac51/traces/7889222470cb80c67ae41a85444d11ff",
1.379987s,H2C,64.233.173.193,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd4600048cee27adabe8,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:54.489992645Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,5bd53b5920cf9f8f,"'2026-05-25T03:08:52.913992Z","'projects/mempan-cac51/traces/d90b9794c6e0fb6e5a9995dca79140e8",true
2.133182s,H2C,64.233.173.230,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd3900098c3ae93dafa6,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:41.832164594Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,94c20cc3957e8e13,"'2026-05-25T03:08:39.488085Z","'projects/mempan-cac51/traces/95448cb515ca240f17d4a30f947440af",true
1.391571s,H2C,64.233.173.195,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd2d000e78774d93d448,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:30.172861108Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,5f186a183e5eac71,"'2026-05-25T03:08:28.552774Z","'projects/mempan-cac51/traces/530346147817515752be94fb10aaab25",true
1.372739s,H2C,64.233.173.204,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd240004620394568fbb,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:20.515514278Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,f369fc802e8d9888,"'2026-05-25T03:08:18.911077Z","'projects/mempan-cac51/traces/bd872a063c717b547f96f307f1a0164b",
2.156685s,H2C,64.233.173.39,POST,1246,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd21000711dbd041af75,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:17.517860579Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,3781a8b21ab9a175,"'2026-05-25T03:08:15.302210Z","'projects/mempan-cac51/traces/83a5fca2df391789b5a2a4f25acbefa9",
1.457506s,H2C,64.233.173.131,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd20000a21002c29991e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:16.856102296Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6b5710376261b4dc,"'2026-05-25T03:08:15.202741Z","'projects/mempan-cac51/traces/92015e5295a9837a44cc86c6a2cc34e6",
2.083868s,H2C,64.233.173.164,POST,1254,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd210002efc0f9dee607,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:17.517860579Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6595c357a262631e,"'2026-05-25T03:08:15.103273Z","'projects/mempan-cac51/traces/a6baefaeafef3e814ed2c4e1046ecd7f",
1.516317s,H2C,64.233.173.171,POST,1202,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd200007e471ff7e93a5,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:16.856102296Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,6756d67985a1e703,"'2026-05-25T03:08:14.994266Z","'projects/mempan-cac51/traces/8f75bf7ed398e4d239582de9d444484f",
2.272622s,H2C,192.178.8.68,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd210002d2e6406edfe3,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:17.517860579Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,931f53484de9becb,"'2026-05-25T03:08:14.907633Z","'projects/mempan-cac51/traces/6469db04ddef5d0b92882bf22b068726",
2.068771s,H2C,64.233.173.232,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd1f000cf0afd3382e8e,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:15.858142893Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,2e7a24a54647b840,"'2026-05-25T03:08:13.771146Z","'projects/mempan-cac51/traces/65eae837f037484e287226485cc91e36",true
1.509582s,H2C,192.178.8.65,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd130007902da595e2f3,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:03.614763512Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,151ca954879ac733,"'2026-05-25T03:08:01.978689Z","'projects/mempan-cac51/traces/25c1dce0ff8628e6186db0f4e6833d3f",
1.390667s,H2C,64.233.173.160,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.73.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd13000112129bc9bf4d,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:03.283679908Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,89ffba30e59e2b66,"'2026-05-25T03:08:01.675464Z","'projects/mempan-cac51/traces/6131f228a20c0b3710265dc48285fbba",
2.263619s,H2C,64.233.173.41,POST,1225,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.74.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd1000002ae7d05e7175,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:08:00.280449689Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,0ad671b9f1be544d,"'2026-05-25T03:07:57.742753Z","'projects/mempan-cac51/traces/6b0c8c3c5d22138ca3229250e7c28811",
2.184368s,H2C,64.233.173.170,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.76.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd0d000c8e3cb0623aea,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:57.949019054Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,2609955c676b0f9b,"'2026-05-25T03:07:55.631965Z","'projects/mempan-cac51/traces/6cdcf983b5402fe93a0b3972eea16ef4",
2.209299s,H2C,64.233.173.34,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.77.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd0c0003b302428e5dee,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:56.287671481Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,334aa45350d1cb9f,"'2026-05-25T03:07:54.028861Z","'projects/mempan-cac51/traces/e455f76cea7f242ec06eec61868ea9ee",true
1.537176s,H2C,192.178.8.104,POST,1245,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bd03000bcb6a47d6c443,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:47.960972358Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,52f4253420279841,"'2026-05-25T03:07:46.231169Z","'projects/mempan-cac51/traces/7b5f6ba84a3b0626f4bb641e1eb41141",
1.419141s,H2C,64.233.173.130,POST,1253,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.74.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bcfa000a147e6adfbd94,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:38.972595080Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7d5f504aba226367,"'2026-05-25T03:07:37.237729Z","'projects/mempan-cac51/traces/2fc82cd6a0e50b0685d7bf117222b981",true
1.503013s,H2C,64.233.173.162,POST,1226,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.79.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bcf4000a2a8873a428ed,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:32.972510075Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,7c3d39d1a95632af,"'2026-05-25T03:07:31.159774Z","'projects/mempan-cac51/traces/4dca95d29ade9096f04c13518e1e75fd",
1.450856s,H2C,64.233.173.167,POST,1201,"'https://notification-service-wzed7v5hbq-as.a.run.app/internal/pubsub?token=6a2289792dba0a6bc2a1082e1457f1d7ff9f46e0c74c20f652b808121da88614",140,34.143.75.2,500,"'APIs-Google; (+https://developers.google.com/webmasters/APIs-Google.html)",6a13bcec000c20412d1fff98,0007b734d9a82018247a7c0a6b799e17b95d2533d293217ea959c1fd1c7665d0f8c43b6e6b534a0da937ee5b22140219b8792962ceeac10b0cfb06e5201b68f13390a7439586ceb333380451aaa970f8c6,"'projects/mempan-cac51/logs/run.googleapis.com%2Frequests",,"'2026-05-25T03:07:24.980252320Z","'notification-service","'asia-southeast1","'mempan-cac51","'notification-service-00009-xsf","'notification-service",cloud_run_revision,ERROR,4304e53873265d1d,"'2026-05-25T03:07:23.339324Z","'projects/mempan-cac51/traces/6519fc01ec79df3348a25d347ee079eb",true
